METAPOPULATION MODEL results; Date=8/5/2023 Time=01:24:06
===========================================================
B20




   52 populations (52 included in summation)
 1000 replications;  Duration = 100
===========================================================

Trajectory summary (Metapopulation)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
       67       0.00      -0.89       3.76       8.42      21.00
       68       0.00      -0.93       3.80       8.52      21.00
       69       0.00      -0.97       3.76       8.48      20.00
       70       0.00      -0.98       3.84       8.65      19.00
       71       0.00      -1.05       3.76       8.57      23.00
       72       0.00      -1.07       3.66       8.40      22.00
       73       0.00      -1.05       3.53       8.12      20.00
       74       0.00      -1.12       3.53       8.18      21.00
       75       0.00      -1.08       3.46       7.99      20.00
       76       0.00      -1.14       3.46       8.05      21.00
       77       0.00      -1.21       3.39       7.98      20.00
       78       0.00      -1.14       3.35       7.84      18.00
       79       0.00      -1.17       3.35       7.86      20.00
       80       0.00      -1.28       3.36       8.00      20.00
       81       0.00      -1.24       3.29       7.81      20.00
       82       0.00      -1.30       3.31       7.92      20.00
       83       0.00      -1.30       3.22       7.74      23.00
       84       0.00      -1.34       3.18       7.69      18.00
       85       0.00      -1.39       3.27       7.92      23.00
       86       0.00      -1.42       3.11       7.63      23.00
       87       0.00      -1.42       3.11       7.63      19.00
       88       0.00      -1.40       3.18       7.77      21.00
       89       0.00      -1.44       3.17       7.78      20.00
       90       0.00      -1.46       3.08       7.61      19.00
       91       0.00      -1.44       2.94       7.33      20.00
       92       0.00      -1.45       2.89       7.23      18.00
       93       0.00      -1.58       2.83       7.24      20.00
       94       0.00      -1.46       2.78       7.01      18.00
       95       0.00      -1.47       2.67       6.80      20.00
       96       0.00      -1.57       2.73       7.02      19.00
       97       0.00      -1.56       2.64       6.85      19.00
       98       0.00      -1.57       2.68       6.93      21.00
       99       0.00      -1.62       2.68       6.99      21.00
      100       0.00      -1.58       2.63       6.83      23.00

Trajectory summary (Population 6: Pop 6)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       7.00       7.00       7.00       7.00       7.00
        1       1.00       5.49       8.33      11.17      20.00
        2       1.00       5.62       9.59      13.55      24.00
        3       0.00       5.82      10.40      14.98      28.00
        4       0.00       6.15      10.97      15.79      27.00
        5       0.00       6.57      11.55      16.53      30.00
        6       0.00       6.80      11.78      16.76      32.00
        7       0.00       6.87      11.86      16.86      28.00
        8       0.00       6.94      12.12      17.31      29.00
        9       0.00       7.04      12.20      17.37      28.00
       10       0.00       6.72      11.54      16.37      29.00
       11       0.00       6.29      11.08      15.87      27.00
       12       0.00       6.17      10.99      15.80      27.00
       13       0.00       6.08      10.64      15.20      25.00
       14       0.00       5.85      10.41      14.98      25.00
       15       0.00       5.87      10.44      15.02      23.00
       16       0.00       5.65      10.38      15.11      24.00
       17       0.00       5.68      10.44      15.20      25.00
       18       0.00       5.62      10.24      14.87      23.00
       19       0.00       5.35      10.15      14.95      27.00
       20       0.00       5.32      10.11      14.91      25.00
       21       0.00       5.27      10.24      15.21      30.00
       22       0.00       5.20      10.17      15.14      25.00
       23       0.00       5.02       9.91      14.80      29.00
       24       0.00       4.88       9.93      14.99      25.00
       25       0.00       4.87       9.92      14.97      24.00
       26       0.00       4.79       9.90      15.02      30.00
       27       0.00       4.69       9.77      14.85      24.00
       28       0.00       4.38       9.59      14.80      30.00
       29       0.00       4.39       9.60      14.80      25.00
       30       0.00       4.38       9.69      14.99      30.00
       31       0.00       4.31       9.48      14.64      25.00
       32       0.00       4.18       9.41      14.64      24.00
       33       0.00       4.18       9.40      14.62      25.00
       34       0.00       4.04       9.39      14.75      30.00
       35       0.00       4.04       9.38      14.72      27.00
       36       0.00       3.84       9.12      14.41      24.00
       37       0.00       3.82       9.15      14.49      23.00
       38       0.00       3.75       9.23      14.72      28.00
       39       0.00       3.84       9.30      14.77      27.00
       40       0.00       3.67       9.19      14.71      23.00
       41       0.00       3.56       9.02      14.49      27.00
       42       0.00       3.64       9.14      14.63      25.00
       43       0.00       3.57       9.13      14.69      26.00
       44       0.00       3.46       9.06      14.65      27.00
       45       0.00       3.25       8.88      14.51      26.00
       46       0.00       3.28       8.97      14.67      27.00
       47       0.00       3.11       8.76      14.41      26.00
       48       0.00       3.10       8.76      14.42      25.00
       49       0.00       3.01       8.80      14.59      29.00
       50       0.00       3.13       8.74      14.35      29.00
       51       0.00       3.10       8.63      14.17      26.00
       52       0.00       2.95       8.57      14.20      25.00
       53       0.00       2.97       8.66      14.34      28.00
       54       0.00       2.93       8.62      14.31      25.00
       55       0.00       2.91       8.84      14.77      27.00
       56       0.00       2.86       8.72      14.58      25.00
       57       0.00       2.83       8.62      14.41      27.00
